Year,Age,Female_population,Male_population,Total_population,ID
2002,110,118.61,15.18,133.79,2002_110
2003,0,1937799.78,2025899.66,3963699.44,2003_0
2003,1,1943411.14,2026901.47,3970312.61,2003_1
2003,2,1921354.78,2008321.21,3929675.99,2003_2
2003,3,1872625.53,1959983.22,3832608.75,2003_3
2003,4,1863409.16,1951336.68,3814745.84,2003_4
2003,5,1872030.06,1958328.79,3830358.85,2003_5
2003,6,1894021.53,1981282.82,3875304.35,2003_6
2003,7,1929899.07,2023292.23,3953191.3,2003_7
2003,8,1954366.1,2051615.45,4005981.55,2003_8
2003,9,1990011.92,2091441.41,4081453.33,2003_9
2003,10,2061118.99,2163256.9,4224375.89,2003_10
2003,11,2086742.89,2188083.53,4274826.42,2003_11
2003,12,2124615.38,2231988.74,4356604.12,2003_12
2003,13,2099065.69,2206406.83,4305472.52,2003_13
2003,14,2036706.18,2140612.75,4177318.93,2003_14
2003,15,2014354.44,2121012.99,4135367.43,2003_15
2003,16,2008462.81,2124604.87,4133067.68,2003_16
2003,17,2011401.39,2143066.17,4154467.56,2003_17
2003,18,2001928.82,2141307.67,4143236.49,2003_18
2003,19,1998218.95,2139665.78,4137884.73,2003_19
2003,20,2014618.6,2143265.13,4157883.73,2003_20
2003,21,2041816.33,2133278.95,4175095.28,2003_21
2003,22,2047151.55,2113403.95,4160555.5,2003_22
2003,23,1990227.64,2052413.2,4042640.84,2003_23
2003,24,1911413.0,1970614.76,3882027.76,2003_24
2003,25,1880563.56,1930341.65,3810905.21,2003_25
2003,26,1841736.67,1879215.27,3720951.94,2003_26
2003,27,1854289.06,1885749.25,3740038.31,2003_27
2003,28,1853721.92,1884852.15,3738574.07,2003_28
2003,29,1847613.95,1873488.94,3721102.89,2003_29
2003,30,1938146.5,1965456.06,3903602.56,2003_30
2003,31,2038513.2,2053481.39,4091994.59,2003_31
2003,32,2133184.86,2154719.45,4287904.31,2003_32
2003,33,2095931.25,2120814.94,4216746.19,2003_33
2003,34,2026125.06,2038630.36,4064755.42,2003_34
2003,35,2021663.19,2024746.48,4046409.67,2003_35
2003,36,2057796.16,2052224.34,4110020.5,2003_36
2003,37,2158775.91,2153018.83,4311794.74,2003_37
2003,38,2258406.4,2241937.9,4500344.3,2003_38
2003,39,2284798.49,2253653.6,4538452.09,2003_39
2003,40,2288439.87,2252179.78,4540619.65,2003_40
2003,41,2311345.97,2272425.05,4583771.02,2003_41
2003,42,2343398.11,2309305.36,4652703.47,2003_42
2003,43,2321842.98,2285863.89,4607706.87,2003_43
2003,44,2276293.08,2228645.75,4504938.83,2003_44
2003,45,2268004.75,2212723.12,4480727.87,2003_45
2003,46,2221636.27,2160348.73,4381985.0,2003_46
2003,47,2186396.24,2128859.68,4315255.92,2003_47
2003,48,2147537.1,2083336.59,4230873.69,2003_48
2003,49,2078270.73,2001013.17,4079283.9,2003_49
2003,50,2010022.15,1930049.72,3940071.87,2003_50
2003,51,1960924.61,1880868.73,3841793.34,2003_51
2003,52,1933024.79,1850569.35,3783594.14,2003_52
2003,53,1899706.18,1817375.48,3717081.66,2003_53
2003,54,1862312.58,1774227.95,3636540.53,2003_54
2003,55,1894224.47,1800421.16,3694645.63,2003_55
2003,56,1703143.33,1614332.91,3317476.24,2003_56
2003,57,1459174.88,1373434.33,2832609.21,2003_57
2003,58,1450143.89,1357115.53,2807259.42,2003_58
2003,59,1465752.13,1361989.22,2827741.35,2003_59
2003,60,1402523.18,1292971.16,2695494.34,2003_60
2003,61,1280904.26,1171979.72,2452883.98,2003_61
2003,62,1220118.31,1109088.17,2329206.48,2003_62
2003,63,1176112.33,1066511.96,2242624.29,2003_63
2003,64,1135353.71,1022632.36,2157986.07,2003_64
2003,65,1098647.81,977160.47,2075808.28,2003_65
2003,66,1060421.59,932825.23,1993246.82,2003_66
2003,67,1056014.5,917789.24,1973803.74,2003_67
2003,68,1016435.03,872315.7,1888750.73,2003_68
2003,69,977364.21,825928.16,1803292.37,2003_69
2003,70,974067.04,810959.84,1785026.88,2003_70
2003,71,972185.15,798984.47,1771169.62,2003_71
2003,72,978573.43,788490.7,1767064.13,2003_72
2003,73,962725.81,761867.85,1724593.66,2003_73
2003,74,936038.65,726084.07,1662122.72,2003_74
2003,75,921904.76,697150.44,1619055.2,2003_75
2003,76,899501.44,661568.58,1561070.02,2003_76
2003,77,880654.48,625640.18,1506294.66,2003_77
2003,78,856882.71,589735.79,1446618.5,2003_78
2003,79,808389.9,542760.73,1351150.63,2003_79
2003,80,735493.72,474656.75,1210150.47,2003_80
2003,81,715380.87,446979.96,1162360.83,2003_81
2003,82,650348.5,390467.64,1040816.14,2003_82
2003,83,558585.92,321619.5,880205.42,2003_83
2003,84,528736.33,290023.67,818760.0,2003_84
2003,85,468358.15,246330.73,714688.88,2003_85
2003,86,417592.12,206003.45,623595.57,2003_86
2003,87,375313.08,174797.58,550110.66,2003_87
2003,88,336189.92,146246.92,482436.84,2003_88
2003,89,283881.65,115625.72,399507.37,2003_89
2003,90,245203.39,93045.32,338248.71,2003_90
2003,91,196474.37,69474.48,265948.85,2003_91
2003,92,165307.27,53587.24,218894.51,2003_92
2003,93,128619.15,39104.89,167724.04,2003_93
2003,94,102734.14,28612.61,131346.75,2003_94
2003,95,77779.2,20435.79,98214.99,2003_95
2003,96,56863.63,13574.52,70438.15,2003_96
2003,97,41228.35,9108.13,50336.48,2003_97
2003,98,28735.09,5932.53,34667.62,2003_98
2003,99,19841.74,3834.72,23676.46,2003_99
2003,100,13685.21,2485.61,16170.82,2003_100
2003,101,8056.16,1355.52,9411.68,2003_101
2003,102,5623.64,909.64,6533.28,2003_102
2003,103,3069.73,430.25,3499.98,2003_103
2003,104,1955.09,289.71,2244.8,2003_104
2003,105,1061.99,130.42,1192.41,2003_105
2003,106,597.04,79.71,676.75,2003_106
2003,107,340.59,48.65,389.24,2003_107
2003,108,189.09,26.54,215.63,2003_108
2003,109,97.78,13.89,111.67,2003_109
2003,110,112.77,18.49,131.26,2003_110
2004,0,1952451.82,2042665.26,3995117.08,2004_0
2004,1,1929814.96,2014809.22,3944624.18,2004_1
2004,2,1942270.94,2025919.9,3968190.84,2004_2
2004,3,1924118.36,2010557.19,3934675.55,2004_3
2004,4,1878834.51,1967988.32,3846822.83,2004_4
2004,5,1869730.59,1956865.18,3826595.77,2004_5
2004,6,1872307.38,1957596.15,3829903.53,2004_6
2004,7,1900300.36,1987012.91,3887313.27,2004_7
2004,8,1933563.95,2028474.72,3962038.67,2004_8
2004,9,1966229.84,2065234.68,4031464.52,2004_9
2004,10,2037841.74,2140582.03,4178423.77,2004_10
2004,11,2064191.36,2166629.18,4230820.54,2004_11
2004,12,2105708.31,2207506.16,4313214.47,2004_12
2004,13,2133712.16,2242013.71,4375725.87,2004_13
2004,14,2102835.33,2212491.48,4315326.81,2004_14
2004,15,2054616.33,2164268.48,4218884.81,2004_15
2004,16,2030613.77,2145939.95,4176553.72,2004_16
2004,17,2018356.18,2145463.91,4163820.09,2004_17
2004,18,2037015.5,2170949.25,4207964.75,2004_18
2004,19,2024292.23,2158761.75,4183053.98,2004_19
2004,20,2004764.41,2139525.19,4144289.6,2004_20
2004,21,2027946.62,2145943.19,4173889.81,2004_21
2004,22,2046467.74,2127714.72,4174182.46,2004_22
2004,23,2058720.37,2111566.63,4170287.0,2004_23
2004,24,2004415.62,2051907.27,4056322.89,2004_24
2004,25,1934677.06,1977506.92,3912183.98,2004_25
2004,26,1887280.69,1917777.93,3805058.62,2004_26
2004,27,1861396.52,1883919.31,3745315.83,2004_27
2004,28,1858668.02,1887365.13,3746033.15,2004_28
2004,29,1851305.28,1879882.68,3731187.96,2004_29
2004,30,1873969.0,1901665.45,3775634.45,2004_30
2004,31,1934449.08,1947655.59,3882104.67,2004_31
2004,32,2063276.94,2070847.44,4134124.38,2004_32
2004,33,2141833.05,2155403.99,4297237.04,2004_33
2004,34,2103744.29,2122582.31,4226326.6,2004_34
2004,35,2037842.97,2047125.66,4084968.63,2004_35
2004,36,2028618.73,2021647.63,4050266.36,2004_36
2004,37,2061130.73,2047162.81,4108293.54,2004_37
2004,38,2164833.6,2152810.85,4317644.45,2004_38
2004,39,2264001.21,2243696.24,4507697.45,2004_39
2004,40,2286804.62,2248370.19,4535174.81,2004_40
2004,41,2293993.89,2254593.55,4548587.44,2004_41
2004,42,2311428.79,2269242.73,4580671.52,2004_42
2004,43,2347215.97,2307415.75,4654631.72,2004_43
2004,44,2315086.38,2273733.36,4588819.74,2004_44
2004,45,2273419.66,2219830.48,4493250.14,2004_45
2004,46,2270300.3,2214006.48,4484306.78,2004_46
2004,47,2224464.22,2158600.91,4383065.13,2004_47
2004,48,2183317.75,2119353.03,4302670.78,2004_48
2004,49,2149612.66,2081532.8,4231145.46,2004_49
2004,50,2072435.85,1987689.67,4060125.52,2004_50
2004,51,2015382.0,1932890.75,3948272.75,2004_51
2004,52,1955965.92,1869250.64,3825216.56,2004_52
2004,53,1934465.77,1848664.52,3783130.29,2004_53
2004,54,1901717.68,1813150.46,3714868.14,2004_54
2004,55,1853897.66,1755970.68,3609868.34,2004_55
2004,56,1895807.14,1798705.8,3694512.94,2004_56
2004,57,1696711.12,1602214.74,3298925.86,2004_57
2004,58,1455731.47,1364946.99,2820678.46,2004_58
2004,59,1443361.27,1344605.4,2787966.67,2004_59
2004,60,1452180.17,1341902.16,2794082.33,2004_60
2004,61,1403101.75,1289108.4,2692210.15,2004_61
2004,62,1274525.03,1159442.57,2433967.6,2004_62
2004,63,1214116.38,1098295.19,2312411.57,2004_63
2004,64,1164063.79,1050212.6,2214276.39,2004_64
2004,65,1128348.72,1008878.56,2137227.28,2004_65
2004,66,1087708.5,961709.76,2049418.26,2004_66
2004,67,1050239.61,917898.48,1968138.09,2004_67
2004,68,1043596.71,899787.35,1943384.06,2004_68
2004,69,1002328.35,851948.85,1854277.2,2004_69
2004,70,958847.31,802227.76,1761075.07,2004_70
2004,71,960529.4,793272.37,1753801.77,2004_71
2004,72,951992.16,773048.94,1725041.1,2004_72
2004,73,958188.01,763490.27,1721678.28,2004_73
2004,74,937588.9,732822.25,1670411.15,2004_74
2004,75,906633.97,692530.96,1599164.93,2004_75
2004,76,897648.01,669541.79,1567189.8,2004_76
2004,77,868229.88,627614.66,1495844.54,2004_77
2004,78,849194.85,592100.76,1441295.61,2004_78
2004,79,821882.61,554193.09,1376075.7,2004_79
2004,80,737413.23,482350.75,1219763.98,2004_80
2004,81,697111.61,438931.84,1136043.45,2004_81
2004,82,673695.25,409992.48,1083687.73,2004_82
2004,83,608043.0,355177.77,963220.77,2004_83
2004,84,517990.49,288849.84,806840.33,2004_84
2004,85,485680.08,257593.76,743273.84,2004_85
2004,86,425841.84,216359.11,642200.95,2004_86
2004,87,375107.7,178053.19,553160.89,2004_87
2004,88,333242.26,148567.72,481809.98,2004_88
2004,89,293700.81,122133.99,415834.8,2004_89
2004,90,244354.05,94735.1,339089.15,2004_90
2004,91,207402.65,74521.08,281923.73,2004_91
2004,92,162684.5,54560.2,217244.7,2004_92
2004,93,133796.77,41045.35,174842.12,2004_93
2004,94,102017.86,29222.82,131240.68,2004_94
2004,95,79280.21,20815.81,100096.02,2004_95
2004,96,58419.14,14329.48,72748.62,2004_96
2004,97,41536.75,9298.03,50834.78,2004_97
2004,98,29232.62,6107.9,35340.52,2004_98
2004,99,19815.2,3853.86,23669.06,2004_99
2004,100,13355.31,2395.18,15750.49,2004_100
2004,101,8896.42,1483.89,10380.31,2004_101
2004,102,5022.59,797.4,5819.99,2004_102
2004,103,3398.93,521.04,3919.97,2004_103
2004,104,1724.74,243.72,1968.46,2004_104
2004,105,1097.04,153.68,1250.72,2004_105
2004,106,591.96,60.4,652.36,2004_106
2004,107,311.02,44.71,355.73,2004_107
2004,108,178.58,29.16,207.74,2004_108
2004,109,99.09,14.56,113.65,2004_109
2004,110,100.56,12.83,113.39,2004_110
2005,0,1959441.42,2049870.57,4009311.99,2005_0
2005,1,1941718.11,2028375.92,3970094.03,2005_1
2005,2,1928840.11,2014369.28,3943209.39,2005_2
2005,3,1946297.31,2029331.14,3975628.45,2005_3
2005,4,1932392.03,2021186.77,3953578.8,2005_4
2005,5,1886665.71,1974788.81,3861454.52,2005_5
2005,6,1869620.7,1955508.6,3825129.3,2005_6
2005,7,1880013.47,1964713.36,3844726.83,2005_7
2005,8,1904354.55,1993066.81,3897421.36,2005_8
2005,9,1947870.9,2044959.83,3992830.73,2005_9
2005,10,2025306.33,2125727.66,4151033.99,2005_10
2005,11,2037746.69,2140647.68,4178394.37,2005_11
2005,12,2084641.5,2187656.44,4272297.94,2005_12
2005,13,2113352.04,2216116.32,4329468.36,2005_13
2005,14,2134866.86,2245795.24,4380662.1,2005_14
2005,15,2122766.2,2238412.96,4361179.16,2005_15
2005,16,2071433.53,2189649.26,4261082.79,2005_16
2005,17,2038546.03,2164961.38,4203507.41,2005_17
2005,18,2046243.28,2173365.38,4219608.66,2005_18
2005,19,2060064.97,2189465.58,4249530.55,2005_19
2005,20,2027292.55,2159341.35,4186633.9,2005_20
2005,21,2017650.19,2147733.85,4165384.04,2005_21
2005,22,2030266.33,2144324.3,4174590.63,2005_22
2005,23,2058019.37,2130133.28,4188152.65,2005_23
2005,24,2073539.12,2114613.86,4188152.98,2005_24
2005,25,2030729.92,2063385.22,4094115.14,2005_25
2005,26,1939057.53,1963591.99,3902649.52,2005_26
2005,27,1909302.31,1926649.34,3835951.65,2005_27
2005,28,1863373.98,1888284.51,3751658.49,2005_28
2005,29,1853668.08,1883425.45,3737093.53,2005_29
2005,30,1883972.02,1918464.7,3802436.72,2005_30
2005,31,1867756.03,1880416.0,3748172.03,2005_31
2005,32,1964083.68,1971588.56,3935672.24,2005_32
2005,33,2072193.49,2073721.42,4145914.91,2005_33
2005,34,2149862.1,2159064.33,4308926.43,2005_34
2005,35,2117153.02,2135245.95,4252398.97,2005_35
2005,36,2044968.89,2044683.83,4089652.72,2005_36
2005,37,2031464.32,2016937.65,4048401.97,2005_37
2005,38,2067739.05,2049423.08,4117162.13,2005_38
2005,39,2171087.6,2157843.5,4328931.1,2005_39
2005,40,2265974.98,2239584.38,4505559.36,2005_40
2005,41,2293575.43,2253615.19,4547190.62,2005_41
2005,42,2293791.79,2252332.41,4546124.2,2005_42
2005,43,2316135.87,2268719.1,4584854.97,2005_43
2005,44,2338441.54,2293785.17,4632226.71,2005_44
2005,45,2312096.98,2264799.82,4576896.8,2005_45
2005,46,2277212.7,2224210.61,4501423.31,2005_46
2005,47,2274448.96,2214060.24,4488509.2,2005_47
2005,48,2220642.68,2148252.75,4368895.43,2005_48
2005,49,2186632.09,2119341.73,4305973.82,2005_49
2005,50,2142482.49,2065982.2,4208464.69,2005_50
2005,51,2080445.26,1994058.81,4074504.07,2005_51
2005,52,2009333.71,1919458.38,3928792.09,2005_52
2005,53,1958672.91,1868838.05,3827510.96,2005_53
2005,54,1937950.81,1845182.08,3783132.89,2005_54
2005,55,1891613.98,1791688.44,3683302.42,2005_55
2005,56,1857351.11,1757226.18,3614577.29,2005_56
2005,57,1887945.44,1784660.67,3672606.11,2005_57
2005,58,1693009.33,1592470.65,3285479.98,2005_58
2005,59,1448614.16,1351845.5,2800459.66,2005_59
2005,60,1428383.88,1322983.75,2751367.63,2005_60
2005,61,1455486.58,1341242.19,2796728.77,2005_61
2005,62,1396220.1,1275417.4,2671637.5,2005_62
2005,63,1268590.14,1148816.0,2417406.14,2005_63
2005,64,1200798.95,1080866.46,2281665.41,2005_64
2005,65,1158062.53,1036708.58,2194771.11,2005_65
2005,66,1116978.35,993248.28,2110226.63,2005_66
2005,67,1077772.15,947225.21,2024997.36,2005_67
2005,68,1038084.11,899998.66,1938082.77,2005_68
2005,69,1029197.59,879033.62,1908231.21,2005_69
2005,70,982521.22,826969.75,1809490.97,2005_70
2005,71,946566.88,786250.42,1732817.3,2005_71
2005,72,940178.45,767180.47,1707358.92,2005_72
2005,73,932458.41,749235.12,1681693.53,2005_73
2005,74,932767.13,734471.43,1667238.56,2005_74
2005,75,907230.98,698277.66,1605508.64,2005_75
2005,76,884163.12,666849.88,1551013.0,2005_76
2005,77,866345.47,635408.73,1501754.2,2005_77
2005,78,837809.86,594787.53,1432597.39,2005_78
2005,79,814707.85,556925.96,1371633.81,2005_79
2005,80,756957.3,496174.81,1253132.11,2005_80
2005,81,700291.15,447600.23,1147891.38,2005_81
2005,82,657895.41,404366.97,1062262.38,2005_82
2005,83,631524.58,373864.53,1005389.11,2005_83
2005,84,565457.94,320744.82,886202.76,2005_84
2005,85,477274.27,258045.39,735319.66,2005_85
2005,86,443520.58,227197.16,670717.74,2005_86
2005,87,384467.39,188335.67,572803.06,2005_87
2005,88,334446.42,152340.78,486787.2,2005_88
2005,89,292904.33,124984.82,417889.15,2005_89
2005,90,254669.52,100893.05,355562.57,2005_90
2005,91,207939.44,76650.95,284590.39,2005_91
2005,92,173547.65,59165.51,232713.16,2005_92
2005,93,133152.83,42259.4,175412.23,2005_93
2005,94,106960.12,30874.49,137834.61,2005_94
2005,95,79935.64,21341.49,101277.13,2005_95
2005,96,60472.55,14799.97,75272.52,2005_96
2005,97,43350.25,9851.39,53201.64,2005_97
2005,98,29992.05,6273.73,36265.78,2005_98
2005,99,20478.39,4039.33,24517.72,2005_99
2005,100,13581.12,2429.76,16010.88,2005_100
2005,101,8771.54,1435.48,10207.02,2005_101
2005,102,5689.66,886.76,6576.42,2005_102
2005,103,3183.09,478.33,3661.42,2005_103
2005,104,2030.74,299.48,2330.22,2005_104
2005,105,1037.28,115.2,1152.48,2005_105
2005,106,596.01,75.66,671.67,2005_106
2005,107,326.94,34.4,361.34,2005_107
2005,108,159.01,20.54,179.55,2005_108
2005,109,93.58,14.18,107.76,2005_109
2005,110,99.66,10.53,110.19,2005_110
2006,0,1966326.85,2056789.81,4023116.66,2006_0
2006,1,1946506.61,2033050.97,3979557.58,2006_1
2006,2,1941403.27,2029020.84,3970424.11,2006_2
2006,3,1934933.4,2019716.34,3954649.74,2006_3
2006,4,1957250.48,2043172.36,4000422.84,2006_4
2006,5,1942333.61,2029737.08,3972070.69,2006_5
2006,6,1886614.76,1973212.78,3859827.54,2006_6
2006,7,1879230.84,1964581.75,3843812.59,2006_7
2006,8,1884966.74,1972091.09,3857057.83,2006_8
2006,9,1921501.88,2012820.15,3934322.03,2006_9
2006,10,2018448.42,2117125.33,4135573.75,2006_10
2006,11,2022572.66,2123016.4,4145589.06,2006_11
2006,12,2060099.76,2163846.88,4223946.64,2006_12
2006,13,2091361.24,2195370.33,4286731.57,2006_13
2006,14,2112562.52,2218209.16,4330771.68,2006_14
2006,15,2157391.59,2274281.29,4431672.88,2006_15
2006,16,2141017.93,2264819.99,4405837.92,2006_16
2006,17,2078091.28,2207535.73,4285627.01,2006_17
2006,18,2069655.25,2193536.75,4263192.0,2006_18
2006,19,2070107.55,2190964.53,4261072.08,2006_19
2006,20,2059333.92,2185321.53,4244655.45,2006_20
2006,21,2039353.01,2165519.12,4204872.13,2006_21
2006,22,2017191.36,2141575.29,4158766.65,2006_22
2006,23,2041450.19,2143595.1,4185045.29,2006_23
2006,24,2073488.41,2131321.43,4204809.84,2006_24
2006,25,2103138.82,2127297.18,4230436.0,2006_25
2006,26,2032399.02,2044425.31,4076824.33,2006_26
2006,27,1963743.21,1973709.98,3937453.19,2006_27
2006,28,1908834.15,1931099.86,3839934.01,2006_28
2006,29,1855781.33,1882719.73,3738501.06,2006_29
2006,30,1892640.12,1930055.98,3822696.1,2006_30
2006,31,1874599.84,1890492.22,3765092.06,2006_31
2006,32,1902115.87,1908068.7,3810184.57,2006_32
2006,33,1973304.47,1974060.97,3947365.44,2006_33
2006,34,2080569.89,2078043.38,4158613.27,2006_34
