Year,Age,Annual Death Rate,Probability of Death,Number of Deaths,Life Expectancy,ID
2001,9,0.015,0.015,15,68,2001_9
2001,10,0.015,0.015,15,67,2001_10
2001,11,0.016,0.016,16,66,2001_11
2001,12,0.017,0.017,17,65,2001_12
2001,13,0.021,0.021,21,64,2001_13
2001,14,0.027,0.027,27,63,2001_14
2001,15,0.036000000000000004,0.036000000000000004,35,62,2001_15
2001,16,0.053,0.053,53,61,2001_16
2001,17,0.06899999999999999,0.06899999999999999,68,60,2001_17
2001,18,0.082,0.082,81,59,2001_18
2001,19,0.091,0.091,90,58,2001_19
2001,20,0.091,0.091,89,57,2001_20
2001,21,0.1,0.1,99,56,2001_21
2001,22,0.094,0.094,93,56,2001_22
2001,23,0.095,0.095,94,55,2001_23
2001,24,0.094,0.094,92,54,2001_24
2001,25,0.092,0.092,91,53,2001_25
2001,26,0.096,0.096,94,52,2001_26
2001,27,0.095,0.095,93,51,2001_27
2001,28,0.099,0.099,97,50,2001_28
2001,29,0.1,0.1,98,49,2001_29
2001,30,0.104,0.10300000000000001,101,48,2001_30
2001,31,0.105,0.105,103,47,2001_31
2001,32,0.11100000000000002,0.11100000000000002,108,46,2001_32
2001,33,0.122,0.122,119,45,2001_33
2001,34,0.128,0.128,124,44,2001_34
2001,35,0.14100000000000001,0.14100000000000001,137,43,2001_35
2001,36,0.15,0.149,145,42,2001_36
2001,37,0.165,0.165,160,41,2001_37
2001,38,0.18,0.18,174,40,2001_38
2001,39,0.192,0.192,185,39,2001_39
2001,40,0.20500000000000002,0.20500000000000002,197,39,2001_40
2001,41,0.22100000000000003,0.22100000000000003,213,38,2001_41
2001,42,0.233,0.233,224,37,2001_42
2001,43,0.263,0.263,252,36,2001_43
2001,44,0.28200000000000003,0.28200000000000003,269,35,2001_44
2001,45,0.305,0.304,290,34,2001_45
2001,46,0.328,0.327,311,33,2001_46
2001,47,0.356,0.356,337,32,2001_47
2001,48,0.382,0.381,359,31,2001_48
2001,49,0.418,0.41700000000000004,392,30,2001_49
2001,50,0.43499999999999994,0.434,406,30,2001_50
2001,51,0.468,0.46699999999999997,435,29,2001_51
2001,52,0.503,0.502,465,28,2001_52
2001,53,0.5479999999999999,0.547,504,27,2001_53
2001,54,0.584,0.583,534,26,2001_54
2001,55,0.65,0.6479999999999999,591,25,2001_55
2001,56,0.7040000000000001,0.7020000000000001,636,24,2001_56
2001,57,0.7849999999999999,0.781,703,24,2001_57
2001,58,0.8580000000000001,0.8540000000000001,762,23,2001_58
2001,59,0.9329999999999999,0.928,822,22,2001_59
2001,60,1.012,1.0070000000000001,883,21,2001_60
2001,61,1.095,1.089,945,20,2001_61
2001,62,1.206,1.199,1029,20,2001_62
2001,63,1.324,1.316,1116,19,2001_63
2001,64,1.435,1.425,1193,18,2001_64
2001,65,1.5610000000000002,1.549,1278,17,2001_65
2001,66,1.693,1.6789999999999998,1364,17,2001_66
2001,67,1.865,1.848,1476,16,2001_67
2001,68,2.009,1.989,1559,15,2001_68
2001,69,2.2190000000000003,2.1950000000000003,1686,15,2001_69
2001,70,2.382,2.3539999999999996,1769,14,2001_70
2001,71,2.6149999999999998,2.581,1894,13,2001_71
2001,72,2.8320000000000003,2.793,1996,13,2001_72
2001,73,3.167,3.118,2167,12,2001_73
2001,74,3.404,3.347,2253,11,2001_74
2001,75,3.714,3.646,2373,11,2001_75
2001,76,4.109999999999999,4.027,2525,10,2001_76
2001,77,4.463,4.365,2627,9,2001_77
2001,78,4.852,4.737,2726,9,2001_78
2001,79,5.452,5.3069999999999995,2909,8,2001_79
2001,80,6.135,5.952,3090,8,2001_80
2001,81,6.961,6.726999999999999,3284,7,2001_81
2001,82,7.5649999999999995,7.289,3319,7,2001_82
2001,83,8.405,8.065999999999999,3405,6,2001_83
2001,84,9.332,8.916,3461,6,2001_84
2001,85,10.409,9.894,3498,6,2001_85
2001,86,11.525,10.897,3471,5,2001_86
2001,87,12.818,12.046,3419,5,2001_87
2001,88,14.133000000000001,13.200000000000001,3295,4,2001_88
2001,89,15.713,14.568,3157,4,2001_89
2001,90,17.253,15.883,2940,4,2001_90
2001,91,19.106,17.44,2716,3,2001_91
2001,92,20.947,18.961,2438,3,2001_92
2001,93,23.551,21.07,2195,3,2001_93
2001,94,25.627,22.716,1868,3,2001_94
2001,95,27.733999999999998,24.356,1548,3,2001_95
2001,96,30.215999999999998,26.25,1262,2,2001_96
2001,97,32.829,28.199999999999996,1000,2,2001_97
2001,98,35.561,30.192000000000004,769,2,2001_98
2001,99,38.399,32.214,572,2,2001_99
2001,100,41.327000000000005,34.25,413,2,2001_100
2001,101,44.328,36.285000000000004,287,2,2001_101
2001,102,47.379,38.305,193,1,2001_102
2001,103,50.458000000000006,40.293,125,1,2001_103
2001,104,53.542,42.235,79,1,2001_104
2001,105,56.607,44.119,47,1,2001_105
2001,106,59.629,45.934000000000005,28,1,2001_106
2001,107,62.586,47.669,15,1,2001_107
2001,108,65.458,49.317,8,1,2001_108
2001,109,68.226,50.87199999999999,4,1,2001_109
2001,0,70.875,100.0,4,1,2001_0
2002,0,0.707,0.7020000000000001,702,77,2002_0
2002,1,0.048,0.048,48,76,2002_1
2002,2,0.032,0.032,32,75,2002_2
2002,3,0.024,0.024,24,74,2002_3
2002,4,0.02,0.02,20,73,2002_4
2002,5,0.018000000000000002,0.018000000000000002,17,72,2002_5
2002,6,0.015,0.015,14,71,2002_6
2002,7,0.013999999999999999,0.013999999999999999,14,70,2002_7
2002,8,0.015,0.015,15,69,2002_8
2002,9,0.015,0.015,14,68,2002_9
2002,10,0.015,0.015,15,67,2002_10
2002,11,0.015,0.015,15,66,2002_11
2002,12,0.018000000000000002,0.018000000000000002,18,65,2002_12
2002,13,0.022000000000000002,0.022000000000000002,22,64,2002_13
2002,14,0.027,0.026,26,63,2002_14
2002,15,0.034999999999999996,0.034999999999999996,34,62,2002_15
2002,16,0.056999999999999995,0.056999999999999995,56,61,2002_16
2002,17,0.067,0.067,66,60,2002_17
2002,18,0.084,0.084,83,59,2002_18
2002,19,0.093,0.093,91,58,2002_19
2002,20,0.092,0.092,91,57,2002_20
2002,21,0.098,0.098,97,57,2002_21
2002,22,0.095,0.095,93,56,2002_22
2002,23,0.095,0.095,93,55,2002_23
2002,24,0.096,0.096,94,54,2002_24
2002,25,0.093,0.093,91,53,2002_25
2002,26,0.097,0.097,95,52,2002_26
2002,27,0.093,0.093,91,51,2002_27
2002,28,0.096,0.096,94,50,2002_28
2002,29,0.101,0.101,99,49,2002_29
2002,30,0.105,0.105,102,48,2002_30
2002,31,0.107,0.107,105,47,2002_31
2002,32,0.11,0.11,107,46,2002_32
2002,33,0.11900000000000001,0.11900000000000001,116,45,2002_33
2002,34,0.127,0.127,124,44,2002_34
2002,35,0.13699999999999998,0.13699999999999998,133,43,2002_35
2002,36,0.146,0.146,142,42,2002_36
2002,37,0.16,0.16,155,41,2002_37
2002,38,0.174,0.174,168,40,2002_38
2002,39,0.192,0.192,185,40,2002_39
2002,40,0.209,0.209,201,39,2002_40
2002,41,0.22200000000000003,0.22200000000000003,214,38,2002_41
2002,42,0.242,0.241,232,37,2002_42
2002,43,0.262,0.261,250,36,2002_43
2002,44,0.28600000000000003,0.28600000000000003,273,35,2002_44
2002,45,0.307,0.306,292,34,2002_45
2002,46,0.331,0.331,314,33,2002_46
2002,47,0.35500000000000004,0.35400000000000004,335,32,2002_47
2002,48,0.38999999999999996,0.38899999999999996,367,31,2002_48
2002,49,0.415,0.415,389,30,2002_49
2002,50,0.449,0.44799999999999995,419,30,2002_50
2002,51,0.475,0.47400000000000003,441,29,2002_51
2002,52,0.507,0.506,468,28,2002_52
2002,53,0.5499999999999999,0.5479999999999999,505,27,2002_53
2002,54,0.596,0.594,545,26,2002_54
2002,55,0.64,0.638,582,25,2002_55
2002,56,0.701,0.699,633,24,2002_56
2002,57,0.756,0.753,677,24,2002_57
2002,58,0.844,0.84,750,23,2002_58
2002,59,0.923,0.918,813,22,2002_59
2002,60,1.0170000000000001,1.012,887,21,2002_60
2002,61,1.08,1.0739999999999998,932,20,2002_61
2002,62,1.198,1.191,1023,20,2002_62
2002,63,1.291,1.283,1089,19,2002_63
2002,64,1.419,1.409,1180,18,2002_64
2002,65,1.529,1.517,1253,17,2002_65
2002,66,1.6480000000000001,1.6340000000000001,1329,17,2002_66
2002,67,1.825,1.809,1447,16,2002_67
2002,68,1.9689999999999999,1.95,1532,15,2002_68
2002,69,2.16,2.137,1646,15,2002_69
2002,70,2.391,2.3619999999999997,1781,14,2002_70
2002,71,2.568,2.535,1866,13,2002_71
2002,72,2.798,2.76,1980,13,2002_72
2002,73,3.0509999999999997,3.005,2096,12,2002_73
2002,74,3.3840000000000003,3.328,2252,11,2002_74
2002,75,3.711,3.644,2383,11,2002_75
2002,76,3.9989999999999997,3.9210000000000003,2471,10,2002_76
2002,77,4.439,4.342,2629,9,2002_77
2002,78,4.828,4.714,2730,9,2002_78
2002,79,5.2940000000000005,5.158,2847,8,2002_79
2002,80,6.162999999999999,5.979,3130,8,2002_80
2002,81,6.731,6.512,3205,7,2002_81
2002,82,7.704999999999999,7.42,3414,7,2002_82
2002,83,8.312,7.981000000000001,3400,6,2002_83
2002,84,9.308,8.894,3486,6,2002_84
2002,85,10.301,9.796000000000001,3498,5,2002_85
2002,86,11.59,10.955,3529,5,2002_86
2002,87,12.767999999999999,12.002,3443,5,2002_87
2002,88,14.184,13.245000000000001,3343,4,2002_88
2002,89,15.823,14.663,3211,4,2002_89
2002,90,17.319000000000003,15.939,2978,4,2002_90
2002,91,19.311,17.610999999999997,2766,3,2002_91
2002,92,21.399,19.331,2502,3,2002_92
2002,93,23.738999999999997,21.22,2215,3,2002_93
2002,94,26.235000000000003,23.193,1908,3,2002_94
2002,95,28.078999999999997,24.622,1555,2,2002_95
2002,96,30.606,26.544,1264,2,2002_96
2002,97,33.263,28.52,998,2,2002_97
2002,98,36.038,30.536,763,2,2002_98
2002,99,38.918,32.579,566,2,2002_99
2002,100,41.886,34.633,406,2,2002_100
2002,101,44.922000000000004,36.683,281,2,2002_101
2002,102,48.004999999999995,38.712999999999994,188,1,2002_102
2002,103,51.112,40.708,121,1,2002_103
2002,104,54.217999999999996,42.655,75,1,2002_104
2002,105,57.3,44.539,45,1,2002_105
2002,106,60.331999999999994,46.35,26,1,2002_106
2002,107,63.294,48.079,14,1,2002_107
2002,108,66.16499999999999,49.717,8,1,2002_108
2002,109,68.927,51.25999999999999,4,1,2002_109
2002,0,71.56400000000001,100.0,4,1,2002_0
2003,0,0.705,0.7000000000000001,700,77,2003_0
2003,1,0.047,0.047,47,76,2003_1
2003,2,0.034,0.034,33,75,2003_2
2003,3,0.026,0.026,26,74,2003_3
2003,4,0.02,0.02,20,73,2003_4
2003,5,0.017,0.017,17,72,2003_5
2003,6,0.015,0.015,15,71,2003_6
2003,7,0.013999999999999999,0.013999999999999999,14,70,2003_7
2003,8,0.013999999999999999,0.013999999999999999,14,69,2003_8
2003,9,0.013,0.013,13,68,2003_9
2003,10,0.016,0.016,16,67,2003_10
2003,11,0.015,0.015,15,66,2003_11
2003,12,0.017,0.017,17,65,2003_12
2003,13,0.021,0.021,21,64,2003_13
2003,14,0.026,0.026,25,63,2003_14
2003,15,0.034,0.034,33,62,2003_15
2003,16,0.053,0.053,52,61,2003_16
2003,17,0.065,0.065,64,60,2003_17
2003,18,0.08499999999999999,0.08499999999999999,84,60,2003_18
2003,19,0.091,0.091,90,59,2003_19
2003,20,0.095,0.095,93,58,2003_20
2003,21,0.096,0.096,95,57,2003_21
2003,22,0.1,0.1,98,56,2003_22
2003,23,0.097,0.097,96,55,2003_23
2003,24,0.097,0.097,95,54,2003_24
2003,25,0.094,0.094,92,53,2003_25
2003,26,0.097,0.097,95,52,2003_26
2003,27,0.097,0.097,95,51,2003_27
2003,28,0.095,0.095,93,50,2003_28
2003,29,0.10200000000000001,0.10200000000000001,100,49,2003_29
2003,30,0.10200000000000001,0.10200000000000001,99,48,2003_30
2003,31,0.108,0.107,105,47,2003_31
2003,32,0.11100000000000002,0.11,108,46,2003_32
2003,33,0.11900000000000001,0.11900000000000001,116,45,2003_33
2003,34,0.123,0.123,120,44,2003_34
2003,35,0.13699999999999998,0.13699999999999998,133,43,2003_35
2003,36,0.146,0.146,141,42,2003_36
2003,37,0.158,0.158,153,42,2003_37
2003,38,0.16999999999999998,0.16999999999999998,164,41,2003_38
2003,39,0.186,0.186,180,40,2003_39
2003,40,0.203,0.203,196,39,2003_40
2003,41,0.22300000000000003,0.22300000000000003,214,38,2003_41
2003,42,0.23900000000000002,0.23900000000000002,229,37,2003_42
2003,43,0.261,0.261,249,36,2003_43
2003,44,0.28300000000000003,0.28300000000000003,270,35,2003_44
2003,45,0.305,0.304,290,34,2003_45
2003,46,0.337,0.337,320,33,2003_46
2003,47,0.359,0.358,339,32,2003_47
2003,48,0.38899999999999996,0.388,366,32,2003_48
2003,49,0.418,0.41700000000000004,392,31,2003_49
2003,50,0.45199999999999996,0.451,422,30,2003_50
2003,51,0.486,0.485,451,29,2003_51
2003,52,0.511,0.51,472,28,2003_52
2003,53,0.542,0.54,498,27,2003_53
2003,54,0.597,0.596,546,26,2003_54
2003,55,0.6459999999999999,0.644,587,25,2003_55
2003,56,0.6859999999999999,0.6839999999999999,619,25,2003_56
2003,57,0.752,0.749,674,24,2003_57
2003,58,0.8250000000000001,0.822,733,23,2003_58
2003,59,0.9199999999999999,0.9159999999999999,811,22,2003_59
2003,60,1.002,0.997,874,21,2003_60
2003,61,1.086,1.08,938,21,2003_61
2003,62,1.1820000000000002,1.175,1010,20,2003_62
2003,63,1.272,1.264,1074,19,2003_63
2003,64,1.397,1.387,1163,18,2003_64
2003,65,1.503,1.492,1234,18,2003_65
2003,66,1.617,1.6039999999999999,1307,17,2003_66
2003,67,1.778,1.762,1412,16,2003_67
2003,68,1.9269999999999998,1.908,1502,15,2003_68
2003,69,2.114,2.092,1615,15,2003_69
2003,70,2.32,2.2929999999999997,1734,14,2003_70
2003,71,2.487,2.456,1814,13,2003_71
2003,72,2.746,2.708,1951,13,2003_72
2003,73,3.001,2.957,2073,12,2003_73
2003,74,3.232,3.1809999999999996,2164,11,2003_74
2003,75,3.653,3.588,2363,11,2003_75
2003,76,3.961,3.884,2467,10,2003_76
2003,77,4.309,4.218,2575,10,2003_77
2003,78,4.74,4.630999999999999,2707,9,2003_78
2003,79,5.235,5.101,2844,8,2003_79
2003,80,6.015000000000001,5.8389999999999995,3090,8,2003_80
2003,81,6.646000000000001,6.433,3205,7,2003_81
2003,82,7.305000000000001,7.048,3285,7,2003_82
2003,83,8.378,8.042,3485,6,2003_83
2003,84,9.049999999999999,8.659,3450,6,2003_84
2003,85,10.131,9.643,3510,6,2003_85
2003,86,11.352,10.742,3533,5,2003_86
2003,87,12.629999999999999,11.88,3487,5,2003_87
2003,88,14.041,13.120000000000001,3394,4,2003_88
2003,89,15.615000000000002,14.485000000000001,3255,4,2003_89
2003,90,17.272000000000002,15.899,3056,4,2003_90
2003,91,19.118,17.45,2820,3,2003_91
2003,92,21.29,19.242,2567,3,2003_92
2003,93,23.564,21.081,2271,3,2003_93
2003,94,25.580000000000002,22.679,1929,3,2003_94
2003,95,28.036,24.589,1617,2,2003_95
2003,96,30.602,26.540999999999997,1316,2,2003_96
2003,97,33.303,28.549000000000003,1040,2,2003_97
2003,98,36.126000000000005,30.598999999999997,796,2,2003_98
2003,99,39.056999999999995,32.676,590,2,2003_99
2003,100,42.079,34.765,423,2,2003_100
2003,101,45.171,36.849,292,2,2003_101
2003,102,48.309999999999995,38.911,195,1,2003_102
2003,103,51.470000000000006,40.936,125,1,2003_103
2003,104,54.628,42.908,78,1,2003_104
2003,105,57.757000000000005,44.815,46,1,2003_105
2003,106,60.831,46.644000000000005,27,1,2003_106
2003,107,63.829,48.387,15,1,2003_107
2003,108,66.729,50.035,8,1,2003_108
2003,109,69.512,51.583999999999996,4,1,2003_109
2003,0,72.164,100.0,4,1,2003_0
2004,0,0.698,0.694,694,77,2004_0
2004,1,0.05,0.05,49,77,2004_1
2004,2,0.03,0.03,30,76,2004_2
2004,3,0.022000000000000002,0.022000000000000002,22,75,2004_3
2004,4,0.019,0.019,19,74,2004_4
2004,5,0.017,0.017,17,73,2004_5
2004,6,0.016,0.016,16,72,2004_6
2004,7,0.013999999999999999,0.013999999999999999,14,71,2004_7
2004,8,0.013,0.013,13,70,2004_8
2004,9,0.013999999999999999,0.013999999999999999,14,69,2004_9
2004,10,0.013999999999999999,0.013999999999999999,14,68,2004_10
2004,11,0.013999999999999999,0.013999999999999999,14,67,2004_11
2004,12,0.017,0.017,17,66,2004_12
2004,13,0.02,0.02,20,65,2004_13
2004,14,0.027,0.027,27,64,2004_14
2004,15,0.036000000000000004,0.036000000000000004,35,63,2004_15
2004,16,0.052,0.052,52,62,2004_16
2004,17,0.065,0.065,64,61,2004_17
2004,18,0.083,0.083,82,60,2004_18
2004,19,0.089,0.089,88,59,2004_19
2004,20,0.091,0.091,89,58,2004_20
2004,21,0.098,0.098,96,57,2004_21
2004,22,0.096,0.096,95,56,2004_22
2004,23,0.093,0.093,92,55,2004_23
2004,24,0.096,0.096,94,54,2004_24
2004,25,0.096,0.096,95,53,2004_25
2004,26,0.099,0.099,97,52,2004_26
2004,27,0.099,0.099,97,51,2004_27
2004,28,0.095,0.095,93,50,2004_28
2004,29,0.101,0.101,99,49,2004_29
2004,30,0.095,0.095,93,49,2004_30
2004,31,0.104,0.104,102,48,2004_31
2004,32,0.11299999999999999,0.11299999999999999,110,47,2004_32
2004,33,0.11199999999999999,0.11199999999999999,109,46,2004_33
2004,34,0.122,0.122,119,45,2004_34
2004,35,0.132,0.132,128,44,2004_35
2004,36,0.13899999999999998,0.13899999999999998,135,43,2004_36
2004,37,0.152,0.152,147,42,2004_37
2004,38,0.16199999999999998,0.16199999999999998,157,41,2004_38
2004,39,0.17600000000000002,0.17600000000000002,170,40,2004_39
2004,40,0.196,0.196,189,39,2004_40
2004,41,0.212,0.212,204,38,2004_41
2004,42,0.23600000000000002,0.23600000000000002,226,37,2004_42
2004,43,0.252,0.252,241,36,2004_43
2004,44,0.271,0.271,259,35,2004_44
2004,45,0.299,0.299,285,35,2004_45
2004,46,0.33,0.329,313,34,2004_46
2004,47,0.356,0.35500000000000004,336,33,2004_47
2004,48,0.378,0.377,356,32,2004_48
2004,49,0.406,0.40499999999999997,381,31,2004_49
2004,50,0.445,0.44400000000000006,416,30,2004_50
2004,51,0.477,0.47600000000000003,444,29,2004_51
2004,52,0.517,0.516,479,28,2004_52
2004,53,0.542,0.54,499,28,2004_53
2004,54,0.58,0.5780000000000001,531,27,2004_54
2004,55,0.625,0.623,569,26,2004_55
2004,56,0.674,0.6709999999999999,609,25,2004_56
2004,57,0.729,0.7270000000000001,655,24,2004_57
2004,58,0.799,0.796,712,23,2004_58
2004,59,0.8619999999999999,0.8580000000000001,762,23,2004_59
2004,60,0.962,0.958,843,22,2004_60
2004,61,1.047,1.0410000000000001,908,21,2004_61
2004,62,1.1440000000000001,1.138,981,20,2004_62
2004,63,1.2269999999999999,1.2189999999999999,1040,19,2004_63
2004,64,1.34,1.331,1121,19,2004_64
2004,65,1.4460000000000002,1.435,1193,18,2004_65
2004,66,1.5779999999999998,1.566,1283,17,2004_66
2004,67,1.712,1.6969999999999998,1369,16,2004_67
2004,68,1.8450000000000002,1.828,1449,16,2004_68
2004,69,2.004,1.984,1544,15,2004_69
2004,70,2.2239999999999998,2.1999999999999997,1678,14,2004_70
2004,71,2.391,2.363,1763,14,2004_71
2004,72,2.643,2.608,1900,13,2004_72
2004,73,2.851,2.811,1994,12,2004_73
2004,74,3.15,3.101,2138,12,2004_74
2004,75,3.44,3.382,2259,11,2004_75
2004,76,3.794,3.723,2403,10,2004_76
2004,77,4.163,4.077999999999999,2534,10,2004_77
2004,78,4.551,4.45,2653,9,2004_78
2004,79,5.006,4.884,2782,9,2004_79
2004,80,5.769,5.608,3038,8,2004_80
2004,81,6.3759999999999994,6.178999999999999,3160,8,2004_81
2004,82,7.124999999999999,6.88,3301,7,2004_82
2004,83,7.828,7.5329999999999995,3366,7,2004_83
2004,84,8.966000000000001,8.581999999999999,3545,6,2004_84
2004,85,9.629999999999999,9.188,3470,6,2004_85
2004,86,10.857999999999999,10.299,3532,5,2004_86
2004,87,12.099,11.408,3510,5,2004_87
2004,88,13.479,12.628,3442,5,2004_88
2004,89,14.976,13.932,3318,4,2004_89
2004,90,16.528000000000002,15.265999999999998,3129,4,2004_90
2004,91,18.307000000000002,16.772000000000002,2913,4,2004_91
2004,92,20.133000000000003,18.291,2644,3,2004_92
2004,93,22.548000000000002,20.264,2393,3,2004_93
2004,94,24.994,22.217000000000002,2092,3,2004_94
2004,95,26.758,23.599999999999998,1729,3,2004_95
2004,96,29.206,25.485000000000003,1426,2,2004_96
2004,97,31.787,27.428,1144,2,2004_97
2004,98,34.493,29.419,890,2,2004_98
2004,99,37.31,31.444,672,2,2004_99
2004,100,40.225,33.489999999999995,490,2,2004_100
2004,101,43.219,35.539,346,2,2004_101
2004,102,46.272000000000006,37.578,236,1,2004_102
2004,103,49.362,39.591,155,1,2004_103
2004,104,52.466,41.563,98,1,2004_104
2004,105,55.55799999999999,43.480000000000004,60,1,2004_105
2004,106,58.616,45.33,35,1,2004_106
2004,107,61.614999999999995,47.104,20,1,2004_107
2004,108,64.535,48.791000000000004,11,1,2004_108
2004,109,67.357,50.387,6,1,2004_109
2004,0,70.062,100.0,6,1,2004_0
2005,0,0.7080000000000001,0.7040000000000001,704,77,2005_0
2005,1,0.048,0.048,48,77,2005_1
2005,2,0.031,0.031,31,76,2005_2
2005,3,0.022000000000000002,0.022000000000000002,22,75,2005_3
2005,4,0.018000000000000002,0.018000000000000002,18,74,2005_4
2005,5,0.015,0.015,15,73,2005_5
2005,6,0.016,0.016,16,72,2005_6
2005,7,0.013999999999999999,0.013999999999999999,14,71,2005_7
2005,8,0.013999999999999999,0.013999999999999999,14,70,2005_8
2005,9,0.013999999999999999,0.013999999999999999,14,69,2005_9
2005,10,0.012,0.012,12,68,2005_10
2005,11,0.013999999999999999,0.013999999999999999,14,67,2005_11
2005,12,0.015,0.015,15,66,2005_12
2005,13,0.02,0.02,20,65,2005_13
2005,14,0.027,0.027,26,64,2005_14
2005,15,0.034,0.034,34,63,2005_15
2005,16,0.049,0.049,48,62,2005_16
2005,17,0.065,0.065,64,61,2005_17
2005,18,0.082,0.08099999999999999,81,60,2005_18
2005,19,0.091,0.091,90,59,2005_19
2005,20,0.091,0.091,90,58,2005_20
2005,21,0.1,0.1,99,57,2005_21
2005,22,0.1,0.1,99,56,2005_22
2005,23,0.1,0.1,98,55,2005_23
2005,24,0.098,0.098,97,54,2005_24
2005,25,0.099,0.099,97,53,2005_25
2005,26,0.1,0.1,98,52,2005_26
2005,27,0.101,0.101,99,51,2005_27
2005,28,0.101,0.101,99,50,2005_28
2005,29,0.099,0.099,97,49,2005_29
2005,30,0.10300000000000001,0.10300000000000001,101,49,2005_30
2005,31,0.109,0.109,106,48,2005_31
2005,32,0.11499999999999999,0.11499999999999999,112,47,2005_32
2005,33,0.116,0.116,113,46,2005_33
2005,34,0.122,0.122,119,45,2005_34
2005,35,0.128,0.128,124,44,2005_35
2005,36,0.135,0.135,131,43,2005_36
2005,37,0.151,0.151,146,42,2005_37
2005,38,0.16199999999999998,0.16199999999999998,156,41,2005_38
2005,39,0.179,0.179,173,40,2005_39
2005,40,0.194,0.194,187,39,2005_40
2005,41,0.211,0.21,203,38,2005_41
2005,42,0.23700000000000002,0.23700000000000002,227,37,2005_42
2005,43,0.256,0.256,245,36,2005_43
2005,44,0.27599999999999997,0.27599999999999997,264,35,2005_44
2005,45,0.301,0.3,286,35,2005_45
2005,46,0.32299999999999995,0.32299999999999995,307,34,2005_46
2005,47,0.35100000000000003,0.35000000000000003,332,33,2005_47
2005,48,0.383,0.382,361,32,2005_48
2005,49,0.41900000000000004,0.418,393,31,2005_49
2005,50,0.45199999999999996,0.451,422,30,2005_50
2005,51,0.48,0.479,447,29,2005_51
2005,52,0.532,0.5309999999999999,492,28,2005_52
2005,53,0.5579999999999999,0.557,514,28,2005_53
2005,54,0.583,0.581,533,27,2005_54
2005,55,0.632,0.63,575,26,2005_55
2005,56,0.666,0.664,602,25,2005_56
2005,57,0.734,0.731,658,24,2005_57
2005,58,0.781,0.7779999999999999,695,23,2005_58
2005,59,0.8659999999999999,0.8630000000000001,765,23,2005_59
2005,60,0.941,0.936,824,22,2005_60
2005,61,1.022,1.0170000000000001,886,21,2005_61
2005,62,1.1440000000000001,1.138,981,20,2005_62
2005,63,1.236,1.228,1047,19,2005_63
2005,64,1.327,1.319,1110,19,2005_64
2005,65,1.419,1.409,1171,18,2005_65
2005,66,1.534,1.5230000000000001,1247,17,2005_66
2005,67,1.687,1.6729999999999998,1349,16,2005_67
2005,68,1.817,1.7999999999999998,1428,16,2005_68
2005,69,1.973,1.9539999999999997,1522,15,2005_69
2005,70,2.191,2.167,1655,14,2005_70
2005,71,2.3890000000000002,2.3609999999999998,1764,14,2005_71
2005,72,2.604,2.571,1875,13,2005_72
2005,73,2.8899999999999997,2.849,2025,12,2005_73
2005,74,3.105,3.058,2112,12,2005_74
2005,75,3.4099999999999997,3.3529999999999998,2244,11,2005_75
